cq,rooms,epoque,furnished,ref,refmaj,refmin
SAINT - THOMAS D'AQUIN,3,1946-1970,non-meuble,27.799711154976286,33.39964885506921,19.499796109395025
GAMBETTA,3,1946-1970,non-meuble,18.60365713282477,22.304388559389725,13.022633135633836
SAINT - LAMBERT,3,1946-1970,non-meuble,20.093211672379347,24.09185388699172,14.049731651621371
BOIS DE BOULOGNE,3,1946-1970,non-meuble,25.207903443292963,30.209484132227008,17.605532411269138
NATION - PICPUS,3,1946-1970,non-meuble,19.700016739064317,23.600020517013235,13.800011876254054
PLAINE LAGNY,3,1946-1970,non-meuble,17.60008965216947,21.10010758260336,12.300063671221508
DIDOT - PORTE DE VANVES,3,1946-1970,non-meuble,21.000003930003764,25.200004376178217,14.700002411176333
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,3,1946-1970,non-meuble,20.999989537106256,25.19998771088365,14.69999318955147
CHAILLOT,3,1946-1970,non-meuble,27.199921894346662,32.599906951226956,18.999947097371535
MARAIS - ARCHIVES,3,1946-1970,non-meuble,22.774984198454362,27.34996839690873,15.974984198454363
OPERA - CHAUSSEE D'ANTIN,3,1946-1970,non-meuble,22.662177016093093,27.155086211980258,15.87399708524466
OLYMPIADES - CHOISY,3,1946-1970,non-meuble,17.900006354596762,21.461772368778448,12.511769191480068
SORBONNE,3,1946-1970,non-meuble,22.799999694583892,27.399999417877165,15.999999704153685
LA CHAPELLE - MARX DORMOY,3,1946-1970,non-meuble,18.111582035061218,21.725266202652655,12.660002520006016
ELYSEES - MADELEINE,3,1946-1970,non-meuble,22.926235575148613,27.471482690178338,16.055851173991268
DANUBE,3,1946-1970,non-meuble,17.6,21.1,12.3
FLANDRE - AUBERVILLIERS,3,1946-1970,non-meuble,17.600021507730585,21.10002581095526,12.300015361865388
SAINT - VICTOR,3,1946-1970,non-meuble,22.795604638327156,27.39450478066558,15.996703139664245
ALIGRE - GARE DE LYON,3,1946-1970,non-meuble,20.300018551115915,24.400019289007645,14.20001381016621
ALLERAY - PROCESSION,3,1946-1970,non-meuble,20.812657357657,24.955189014629283,14.559884375589832
AUTEUIL NORD,3,1946-1970,non-meuble,22.20071266380125,26.600855196561504,15.500498864660877
VAUGIRARD - PARC DES EXPOSITIONS,3,1946-1970,non-meuble,20.824084839200687,24.959485769816204,14.547443350215861
BEL - AIR SUD,3,1946-1970,non-meuble,20.085011345227077,24.081264181533847,14.088758508920307
LOUVRE - OPERA,3,1946-1970,non-meuble,22.643292533743576,27.14735558393667,15.866665940002653
VALLEE DE FECAMP,3,1946-1970,non-meuble,19.70397851121692,23.604973139021155,13.802983883412693
SALPETRIERE - AUSTERLITZ,3,1946-1970,non-meuble,21.153902898775943,25.364693125960443,14.787741861269806
NATIONALE - DEUX MOULINS,3,1946-1970,non-meuble,18.899669680425447,22.667248618369563,13.217413778185534
NATION - ALEXANDRE DUMAS,3,1946-1970,non-meuble,21.599672864619496,25.899618198958443,15.09977369919756
BELLEVILLE - SAINT-MAUR,3,1946-1970,non-meuble,20.926364660224557,25.12272811739098,14.63363725952664
TEMPLE - ENFANTS ROUGES,3,1946-1970,non-meuble,22.79997134208043,27.399965314495496,15.9999791886973
MARAIS - PLACE DES VOSGES,3,1946-1970,non-meuble,22.779151652214086,27.358335507673726,15.979162604668923
AMIRAUX - SIMPLON - POISSONNIERS,3,1946-1970,non-meuble,20.019750096692107,24.02633346225614,14.013166731128072
PIGALLE - MARTYRS,3,1946-1970,non-meuble,21.196747532924295,25.414887603506397,14.86651383704425
CITROEN - BOUCICAUT,3,1946-1970,non-meuble,22.2,26.6,15.5
VIOLET - COMMERCE,3,1946-1970,non-meuble,22.199570275947263,26.599489626234625,15.499706839521671
PLACE DES FETES,3,1946-1970,non-meuble,17.600051553412865,21.10006300972683,12.300036278327571
ODEON,3,1946-1970,non-meuble,22.70000457424326,27.200009148486522,15.90000457424326
MASSENA - JEANNE D'ARC,3,1946-1970,non-meuble,17.6,21.1,12.3
JARDIN DE REUILLY,3,1946-1970,non-meuble,19.85723128539315,23.796539369091683,13.917923201694617
SAINT - VINCENT DE PAUL - LARIBOISIERE,3,1946-1970,non-meuble,21.099989463705036,25.299988146365976,14.799992097899654
PLATEAU,3,1946-1970,non-meuble,19.740434024993107,23.66852126598568,13.841112178266137
MONTPARNASSE - RASPAIL,3,1946-1970,non-meuble,21.091832627511543,25.291853084277676,14.791803584710904
LA FOURCHE - GUY MOQUET,3,1946-1970,non-meuble,20.300019726887644,24.400020183133936,14.200014025455987
CHARLES HERMITE - EVANGILE,3,1946-1970,non-meuble,18.277785340901236,21.928404305545953,12.776960054708276
JEAN MOULIN - PORTE D'ORLEANS,3,1946-1970,non-meuble,21.599228858415728,25.89910686315629,15.099472848934603
INVALIDES,3,1946-1970,non-meuble,27.799939010879477,33.39992585636328,19.4999569488561
LOUIS BLANC - AQUEDUC,3,1946-1970,non-meuble,20.949701686047593,25.130908527789654,14.687279059304212
NOTRE - DAME DES CHAMPS,3,1946-1970,non-meuble,26.39145406069965,31.687653063293475,18.50573390943016
ITALIE - PEUPLIERS - RUNGIS,3,1946-1970,non-meuble,20.999836709443052,25.199803304283993,14.69988470761278
TRIANGLE D'OR,3,1946-1970,non-meuble,22.700206954029888,27.200251128300298,15.900145583752673
MARTIN LUTHER KING,3,1946-1970,non-meuble,21.36622567200077,25.630260390770115,14.938156234462069
BAS - BELLEVILLE,3,1946-1970,non-meuble,20.100014042860803,24.1000210642912,14.1000070214304
BLANCHE - TRINITE,3,1946-1970,non-meuble,21.150545767042008,25.360023913177464,14.83474977756094
RENNES,3,1946-1970,non-meuble,26.913277105728387,32.32202314814039,18.874077956984742
MANIN - JAURES,3,1946-1970,non-meuble,17.79500807961312,21.33400969553574,12.440405817321444
MUETTE NORD,3,1946-1970,non-meuble,27.200001328524674,32.60000177136623,19.000001107103895
PORTE DES LILAS,3,1946-1970,non-meuble,17.6,21.1,12.3
EMERIAU - ZOLA,3,1946-1970,non-meuble,22.2,26.6,15.5
PORTE SAINT-DENIS - PARADIS,3,1946-1970,non-meuble,21.099970695973298,25.29996819329301,14.799977557850754
GEORGES BRASSENS,3,1946-1970,non-meuble,19.600028613003012,23.500034744360796,13.700020437859292
MONTMARTRE,3,1946-1970,non-meuble,19.700028110602872,23.60003413430349,13.800020079002053
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,3,1946-1970,non-meuble,17.839989431350695,21.388003179107635,12.472780758815512
SAINT - GERMAIN DES PRES,3,1946-1970,non-meuble,22.700861567424383,27.20104739569239,15.900608165240742
BEL - AIR NORD,3,1946-1970,non-meuble,20.09994379563063,24.099932113953074,14.099959268345621
AUTEUIL SUD,3,1946-1970,non-meuble,22.2,26.6,15.5
PONT DE FLANDRE,3,1946-1970,non-meuble,17.6,21.1,12.3
SAINT - PHILIPPE DU ROULE,3,1946-1970,non-meuble,23.325224783238625,27.95026973988635,16.330710406231056
TERNES - MAILLOT,3,1946-1970,non-meuble,25.100037015848994,30.1000440418451,17.600024619735137
MONTSOURIS - DAREAU,3,1946-1970,non-meuble,20.351215381480866,24.459094293094257,14.235457558254085
DUPLEIX - LA MOTTE PICQUET,3,1946-1970,non-meuble,22.20007935530329,26.600095690370043,15.500056440254193
LEON BLUM - FOLIE-REGNAULT,3,1946-1970,non-meuble,20.39372350262735,24.508141427667717,14.264886099243292
BASSIN DE LA VILLETTE,3,1946-1970,non-meuble,17.600009195665834,21.100011239147133,12.300006471024107
COURCELLES - WAGRAM,3,1946-1970,non-meuble,25.099988332824783,30.099985385423608,17.59999053002499
ROSA PARKS - MACDONALD,3,1946-1970,non-meuble,17.6,21.1,12.3
REUNION - PERE LACHAISE,3,1946-1970,non-meuble,19.023638603675728,22.808367260761294,13.325018216168488
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,3,1946-1970,non-meuble,20.299995900965186,24.399993851447775,14.199997950482592
SAINT BLAISE,3,1946-1970,non-meuble,17.60003730979024,21.100044771748284,12.30002686304897
PEREIRE - MALESHERBES,3,1946-1970,non-meuble,23.507135633827087,28.188562760592504,16.46223973844792
REPUBLIQUE - SAINT-AMBROISE,3,1946-1970,non-meuble,21.020252123385983,25.23106366348558,14.698638198091349
PERNETY,3,1946-1970,non-meuble,21.06033596069757,25.270392014330486,14.740224657704525
EUROPE,3,1946-1970,non-meuble,27.199213242020104,32.5990568306834,18.999457545231852
GROS CAILLOU,3,1946-1970,non-meuble,27.799906799294078,33.399886115968236,19.49993280753211
GRANDES CARRIERES - CLICHY,3,1946-1970,non-meuble,19.7000257203433,23.600032387918095,13.800017603421274
MAIRIE,3,1946-1970,non-meuble,26.70298998030505,32.0035882170311,18.65761481172087
SEINE,3,1946-1970,non-meuble,22.716295992962028,27.232610955457346,15.91630264660314
MONNAIE,3,1946-1970,non-meuble,22.700002306499684,27.20000461299937,15.900002306499685
BASTILLE - POPINCOURT,3,1946-1970,non-meuble,20.65526257304243,24.809918740461022,14.445951418572225
BELLEVILLE,3,1946-1970,non-meuble,19.99953730300745,24.032756994224318,13.988571222380752
AMANDIERS - MENILMONTANT,3,1946-1970,non-meuble,20.100078603885063,24.100109623544608,14.100043903210858
BERCY,3,1946-1970,non-meuble,20.0998937389439,24.09987081306106,14.099922268556035
ECOLE MILITAIRE,3,1946-1970,non-meuble,27.799919843891065,33.39990216992132,19.499943409184056
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,3,1946-1970,non-meuble,19.70002396260049,23.60003195013399,13.800015975066994
BATIGNOLLES,3,1946-1970,non-meuble,21.3705230117183,25.635222955970374,14.941132087513168
MONCEAU,3,1946-1970,non-meuble,27.004360231163552,32.36523228721768,18.86522595994043
ANVERS - MONTHOLON,3,1946-1970,non-meuble,21.099981939158642,25.29997806897835,14.799987099399031
MOUTON - DUVERNET,3,1946-1970,non-meuble,21.457266932499955,25.730452777349168,15.010895242801526
VAL DE GRACE,3,1946-1970,non-meuble,22.799391504876713,27.399238767631378,15.999543580835311
DAUPHINE,3,1946-1970,non-meuble,27.2,32.6,19.0
SECRETAN,3,1946-1970,non-meuble,19.396688588803414,23.256026856355348,13.593615380758205
JARDIN DES PLANTES,3,1946-1970,non-meuble,21.600419833023853,25.90052463035344,15.10031489117642
CAMBRONNE - GARIBALDI,3,1946-1970,non-meuble,25.099937890548674,30.099926713628722,17.599954677164128
HALLES - BEAUBOURG - MONTORGUEIL,3,1946-1970,non-meuble,22.033523076177183,26.441843234088402,15.45459887684412
FAUBOURG MONTMARTRE,3,1971-1990,meuble,26.03350337024729,31.26942746178446,18.261656108528467
CLIGNANCOURT - JULES JOFFRIN,3,1971-1990,meuble,25.9,31.1,18.1
GOUTTE D'OR - CHATEAU ROUGE,3,1971-1990,meuble,23.931105291974855,28.737326562954564,16.721774448428977
LEGENDRE - LEVIS,3,1971-1990,meuble,27.063064289105228,32.478822139640414,18.9472899950878
CHAMPERRET - BERTHIER,3,1971-1990,meuble,27.784611486579365,33.380764358224205,19.488458614934522
HOCHE - FRIEDLAND,3,1971-1990,meuble,27.100117820121042,32.50014503461281,19.000082639958737
MUETTE SUD,3,1971-1990,meuble,30.399166159722387,36.49899560148379,21.299412521622592
PASTEUR - MONTPARNASSE,3,1971-1990,meuble,27.79995120148485,33.39994073730719,19.499965006067033
GRANGE AUX BELLES - TERRAGE,3,1971-1990,meuble,22.900151812041464,27.500183645205166,16.00011085896026
BIBLIOTHEQUE - SEINE,3,1971-1990,meuble,20.30039162486973,24.400464404286165,14.200272305824694
SENTIER - ARTS ET METIERS,3,1971-1990,meuble,29.29986566983549,35.19983857250408,20.499906599224037
CHATEAU D'EAU - LANCRY,3,1971-1990,meuble,22.90067810787337,27.500818033926834,16.00048897035213
CROULEBARBE,3,1971-1990,meuble,25.80005254262451,31.00005494996709,18.1000281057316
EPINETTES - BESSIERES,3,1971-1990,meuble,22.90027260208085,27.500322491470023,16.000190049618762
SAINT - PLACIDE,3,1971-1990,meuble,32.39998389817831,38.89998074782189,22.69998879873274
SAINT - THOMAS D'AQUIN,3,1971-1990,meuble,32.39969982772045,38.899637527813375,22.699790445767107
GAMBETTA,3,1971-1990,meuble,21.26351084751178,25.52409598876374,14.882486850320841
SAINT - LAMBERT,3,1971-1990,meuble,26.434506226627303,31.761407232225785,18.49863801939018
BOIS DE BOULOGNE,3,1971-1990,meuble,28.64695501974105,34.38837763785356,20.064900127983037
NATION - PICPUS,3,1971-1990,meuble,25.899950164450814,31.099938906960872,18.099965704153643
PLAINE LAGNY,3,1971-1990,meuble,20.30010868335083,24.40012807815588,14.200076114849042
DIDOT - PORTE DE VANVES,3,1971-1990,meuble,24.40003089760627,29.30003630824004,17.10002070281727
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,3,1971-1990,meuble,24.400005095963976,29.300006579289676,17.100003118196387
CHAILLOT,3,1971-1990,meuble,30.39994614310306,36.49993490261272,21.29996258642629
MARAIS - ARCHIVES,3,1971-1990,meuble,28.749652365996038,34.524573358267865,20.12476297681548
OPERA - CHAUSSEE D'ANTIN,3,1971-1990,meuble,27.069295042524203,32.4645732017541,18.978742436198733
OLYMPIADES - CHOISY,3,1971-1990,meuble,20.661772368778447,24.8323620992718,14.455887773038413
SORBONNE,3,1971-1990,meuble,29.299994024099608,35.19999266608542,20.49999592276752
LA CHAPELLE - MARX DORMOY,3,1971-1990,meuble,20.792654515427756,24.987396164986908,14.541069375972993
ELYSEES - MADELEINE,3,1971-1990,meuble,27.265906088442318,32.70109828902099,19.115631516187072
DANUBE,3,1971-1990,meuble,20.3,24.4,14.2
FLANDRE - AUBERVILLIERS,3,1971-1990,meuble,20.30003375190177,24.400040501722597,14.200023931945934
SAINT - VICTOR,3,1971-1990,meuble,29.288618980378168,35.18604902896922,20.4919239786608
ALIGRE - GARE DE LYON,3,1971-1990,meuble,22.900088567605316,27.50010423967773,16.000062787385026
ALLERAY - PROCESSION,3,1971-1990,meuble,26.63070357678714,31.99684410670368,18.64251682170137
AUTEUIL NORD,3,1971-1990,meuble,26.000627144145103,31.200755423629328,18.200441851556775
VAUGIRARD - PARC DES EXPOSITIONS,3,1971-1990,meuble,26.158759441630693,31.411679255507586,18.30583962775379
BEL - AIR SUD,3,1971-1990,meuble,22.8199092381834,27.346139384036018,15.982437601251089
LOUVRE - OPERA,3,1971-1990,meuble,27.43713501587196,32.91821942399066,19.22922748148022
VALLEE DE FECAMP,3,1971-1990,meuble,25.868171910264607,31.061209515634996,18.078118188306924
SALPETRIERE - AUSTERLITZ,3,1971-1990,meuble,25.541561357817134,30.618818032412815,17.842465050804332
NATIONALE - DEUX MOULINS,3,1971-1990,meuble,21.86725394377062,26.273059343418076,15.308545118238808
NATION - ALEXANDRE DUMAS,3,1971-1990,meuble,26.199324663552837,31.399203137500944,18.29952965029223
BELLEVILLE - SAINT-MAUR,3,1971-1990,meuble,24.49000409553946,29.379095439768864,17.108184864247075
TEMPLE - ENFANTS ROUGES,3,1971-1990,meuble,29.299926497592097,35.1999112205393,20.499948218410765
MARAIS - PLACE DES VOSGES,3,1971-1990,meuble,28.84214926850891,34.63809339156027,20.18782631989961
AMIRAUX - SIMPLON - POISSONNIERS,3,1971-1990,meuble,24.301249516539464,29.181499419847356,16.980874661577623
PIGALLE - MARTYRS,3,1971-1990,meuble,25.878610401260694,31.09070427146851,18.154422415935183
CITROEN - BOUCICAUT,3,1971-1990,meuble,26.0,31.2,18.2
VIOLET - COMMERCE,3,1971-1990,meuble,26.000149964288973,31.200190547342576,18.20010467871401
PLACE DES FETES,3,1971-1990,meuble,20.3000496440272,24.400059190955506,14.200034368941907
ODEON,3,1971-1990,meuble,27.10010063335172,32.500123504568016,19.000068613648896
MASSENA - JEANNE D'ARC,3,1971-1990,meuble,20.3,24.4,14.2
JARDIN DE REUILLY,3,1971-1990,meuble,24.642159161463642,29.56700677317784,17.23523422674357
SAINT - VINCENT DE PAUL - LARIBOISIERE,3,1971-1990,meuble,25.79996181844158,30.99995391875878,18.09997235111022
PLATEAU,3,1971-1990,meuble,22.354816722125907,26.797286660251284,15.655494875398942
MONTPARNASSE - RASPAIL,3,1971-1990,meuble,25.684394045124016,30.859619667558178,18.017422025822096
LA FOURCHE - GUY MOQUET,3,1971-1990,meuble,22.900158379644367,27.500188482017638,16.00011060349179
CHARLES HERMITE - EVANGILE,3,1971-1990,meuble,20.952682180127113,25.178197983997713,14.651856893934156
JEAN MOULIN - PORTE D'ORLEANS,3,1971-1990,meuble,26.197921595413074,31.39755560963476,18.2985752269144
INVALIDES,3,1971-1990,meuble,32.39993661914926,38.89992346463306,22.69995575299099
LOUIS BLANC - AQUEDUC,3,1971-1990,meuble,25.255329311112224,30.34263967182382,17.705585144583182
NOTRE - DAME DES CHAMPS,3,1971-1990,meuble,30.936262562589864,37.13247153375537,21.67814519351665
ITALIE - PEUPLIERS - RUNGIS,3,1971-1990,meuble,24.399799916988364,29.299760840993457,17.09985828903104
TRIANGLE D'OR,3,1971-1990,meuble,27.100206043777305,32.500248906561716,19.000143817138042
MARTIN LUTHER KING,3,1971-1990,meuble,25.606572859694257,30.6986770160023,17.886399265847515
BAS - BELLEVILLE,3,1971-1990,meuble,22.7000140428608,27.200021064291203,15.900007021430401
BLANCHE - TRINITE,3,1971-1990,meuble,25.841078864141558,31.04740321746626,18.128438502664537
RENNES,3,1971-1990,meuble,31.4785036588942,37.7872497013062,22.05669123356765
MANIN - JAURES,3,1971-1990,meuble,20.487207756428596,24.61840904916669,14.33260549413692
MUETTE NORD,3,1971-1990,meuble,30.40000442841558,36.50000531409869,21.30000309989091
PORTE DES LILAS,3,1971-1990,meuble,20.3,24.4,14.2
EMERIAU - ZOLA,3,1971-1990,meuble,26.0,31.2,18.2
PORTE SAINT-DENIS - PARADIS,3,1971-1990,meuble,25.79987729631588,30.99985175997183,18.09991031337635
GEORGES BRASSENS,3,1971-1990,meuble,26.299961168067345,31.59995299292363,18.399973430782918
MONTMARTRE,3,1971-1990,meuble,25.899997992099795,31.099997992099794,18.1
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,3,1971-1990,meuble,20.53039196896157,24.668808254329388,14.36318329642639
SAINT - GERMAIN DES PRES,3,1971-1990,meuble,27.100895354382207,32.50108118265021,19.000625058719653
BEL - AIR NORD,3,1971-1990,meuble,22.70002503649972,27.2000328826519,15.90001626481576
AUTEUIL SUD,3,1971-1990,meuble,26.0,31.2,18.2
PONT DE FLANDRE,3,1971-1990,meuble,20.3,24.4,14.2
SAINT - PHILIPPE DU ROULE,3,1971-1990,meuble,27.558498174374993,33.05575536287878,19.3195593336553
TERNES - MAILLOT,3,1971-1990,meuble,27.80004713516161,33.40005616202122,19.50003262318919
MONTSOURIS - DAREAU,3,1971-1990,meuble,23.030011310079384,27.653650980761892,16.090615792315408
DUPLEIX - LA MOTTE PICQUET,3,1971-1990,meuble,26.000068793577043,31.20008310376424,18.20004870697572
LEON BLUM - FOLIE-REGNAULT,3,1971-1990,meuble,23.137918286064288,27.781175167792043,16.16582244764915
BASSIN DE LA VILLETTE,3,1971-1990,meuble,20.30000885508562,24.400010557986697,14.200006130443889
COURCELLES - WAGRAM,3,1971-1990,meuble,27.800023984276397,33.40002749042226,19.500016344213165
ROSA PARKS - MACDONALD,3,1971-1990,meuble,20.3,24.4,14.2
REUNION - PERE LACHAISE,3,1971-1990,meuble,21.666716148767783,25.994504514524152,15.168089072602573
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,3,1971-1990,meuble,22.899995900965184,27.499993851447776,15.999997950482593
SAINT BLAISE,3,1971-1990,meuble,20.300035817398626,24.400041786965062,14.20002537065736
PEREIRE - MALESHERBES,3,1971-1990,meuble,27.071833432606667,32.48979179075833,18.953875074455
REPUBLIQUE - SAINT-AMBROISE,3,1971-1990,meuble,24.728333956398572,29.66076247342766,17.274294565709706
PERNETY,3,1971-1990,meuble,24.58100149717526,29.511169379047036,17.220668630459407
EUROPE,3,1971-1990,meuble,30.399417516980794,36.49929643259879,21.299593300730884
GROS CAILLOU,3,1971-1990,meuble,32.399881592765254,38.89985755967821,22.699916854506494
GRANDES CARRIERES - CLICHY,3,1971-1990,meuble,25.899951015012757,31.099940998179,18.09996596049336
MAIRIE,3,1971-1990,meuble,30.035524862172757,36.058211844773204,21.04597099851459
SEINE,3,1971-1990,meuble,27.458974436567676,32.94056097283039,19.244754028123275
MONNAIE,3,1971-1990,meuble,27.100050742993098,32.50006227549153,19.000034597495294
BASTILLE - POPINCOURT,3,1971-1990,meuble,23.80181308508729,28.565779694121723,16.628536914844275
BELLEVILLE,3,1971-1990,meuble,22.610664108302537,27.155010604814493,15.799698027675838
AMANDIERS - MENILMONTANT,3,1971-1990,meuble,22.70011541403168,27.200153795720546,15.90006967031349
BERCY,3,1971-1990,meuble,22.70022145630689,27.200273558523094,15.900150734671323
ECOLE MILITAIRE,3,1971-1990,meuble,32.3998732249966,38.89984827215472,22.699911659656415
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,3,1971-1990,meuble,25.899880186997542,31.099856224397055,18.09991613089828
BATIGNOLLES,3,1971-1990,meuble,25.617309393650615,30.711369608151387,17.89388416765667
